2.591  1.55201 0.775473 -0.219977 -1.41616 -1.81724 1.71993 -0.470966  1.55189 0.775524 -0.220322 -1.41598 -1.81725 1.72019 -0.471  0.285462 -0.117054 0.795203 -0.40923 0.0384261 -0.58964 0.0782482 
2.601  1.55498 0.774257 -0.211717 -1.42041 -1.81684 1.7138 -0.470153  1.55484 0.774316 -0.212116 -1.4202 -1.81686 1.7141 -0.470192  0.307626 -0.126143 0.856946 -0.441004 0.0414096 -0.635422 0.084324 
2.611  1.55817 0.77295 -0.202837 -1.42498 -1.81641 1.70722 -0.469279  1.558 0.773017 -0.203291 -1.42475 -1.81643 1.70756 -0.469324  0.329985 -0.135311 0.919232 -0.473058 0.0444192 -0.681607 0.0904529 
2.621  1.56158 0.771551 -0.193332 -1.42987 -1.81595 1.70017 -0.468344  1.56139 0.771626 -0.193844 -1.42961 -1.81597 1.70055 -0.468394  0.352451 -0.144524 0.981815 -0.505265 0.0474434 -0.728012 0.0966111 
2.631  1.56522 0.77006 -0.1832 -1.43508 -1.81546 1.69266 -0.467347  1.56501 0.770144 -0.183773 -1.43479 -1.81549 1.69308 -0.467403  0.374935 -0.153743 1.04445 -0.537498 0.0504701 -0.774455 0.102775 
2.641  1.56908 0.768476 -0.172443 -1.44062 -1.81494 1.68468 -0.466288  1.56885 0.76857 -0.173077 -1.44029 -1.81497 1.68515 -0.466351  0.397349 -0.162934 1.10689 -0.569629 0.0534877 -0.820752 0.108919 
2.651  1.57316 0.766801 -0.161064 -1.44648 -1.81439 1.67625 -0.465169  1.57291 0.766904 -0.161761 -1.44612 -1.81442 1.67676 -0.465237  0.419605 -0.17206 1.16888 -0.601534 0.0564839 -0.866722 0.115019 
2.661  1.57747 0.765035 -0.149068 -1.45265 -1.81381 1.66735 -0.463988  1.5772 0.765147 -0.149829 -1.45226 -1.81385 1.66791 -0.464063  0.441613 -0.181085 1.23019 -0.633084 0.0594464 -0.91218 0.121052 
2.671  1.58199 0.76318 -0.136463 -1.45914 -1.8132 1.658 -0.462748  1.5817 0.763301 -0.137289 -1.45871 -1.81324 1.65862 -0.462829  0.463287 -0.189972 1.29057 -0.664156 0.0623638 -0.95695 0.126993 
2.681  1.58673 0.761236 -0.12326 -1.46593 -1.81256 1.64821 -0.461449  1.58641 0.761368 -0.124152 -1.46547 -1.81261 1.64888 -0.461537  0.484542 -0.198688 1.34978 -0.694627 0.0652246 -1.00085 0.132819 
2.691  1.59168 0.759207 -0.109472 -1.47303 -1.8119 1.63799 -0.460092  1.59134 0.759348 -0.11043 -1.47253 -1.81194 1.6387 -0.460186  0.505294 -0.207198 1.40759 -0.724377 0.068018 -1.04372 0.138507 
2.701  1.59684 0.757093 -0.095113 -1.48042 -1.8112 1.62734 -0.458679  1.59647 0.757244 -0.0961374 -1.47989 -1.81125 1.6281 -0.45878  0.525461 -0.215467 1.46376 -0.753288 0.0707329 -1.08538 0.144036 
2.711  1.60219 0.754898 -0.0802017 -1.48809 -1.81048 1.61629 -0.457212  1.6018 0.755059 -0.0812923 -1.48753 -1.81054 1.6171 -0.457319  0.544964 -0.223464 1.51809 -0.781246 0.0733586 -1.12566 0.149382 
2.721  1.60773 0.752625 -0.0647573 -1.49604 -1.80974 1.60483 -0.455692  1.60732 0.752795 -0.0659136 -1.49544 -1.80979 1.60569 -0.455806  0.563724 -0.231157 1.57035 -0.80814 0.0758838 -1.16441 0.154524 
2.731  1.61346 0.750276 -0.0488014 -1.50425 -1.80897 1.593 -0.454122  1.61302 0.750456 -0.0500229 -1.50362 -1.80902 1.59391 -0.454242  0.581669 -0.238515 1.62034 -0.833866 0.0782993 -1.20148 0.159443 
2.741  1.61937 0.747856 -0.0323577 -1.51271 -1.80817 1.58081 -0.452504  1.6189 0.748045 -0.0336436 -1.51205 -1.80823 1.58176 -0.45263  0.598728 -0.24551 1.66786 -0.858321 0.0805957 -1.23671 0.164119 
2.751  1.62543 0.745367 -0.015452 -1.52141 -1.80735 1.56827 -0.45084  1.62495 0.745566 -0.0168009 -1.52072 -1.80742 1.56928 -0.450973  0.614833 -0.252114 1.71273 -0.881409 0.0827636 -1.26998 0.168534 
2.761  1.63166 0.742815 0.00188843 -1.53034 -1.80652 1.55542 -0.449134  1.63115 0.743022 0.000477743 -1.52961 -1.80658 1.55646 -0.449273  0.629922 -0.258301 1.75476 -0.903039 0.0847946 -1.30114 0.17267 
2.771  1.63803 0.740202 0.0196343 -1.53947 -1.80566 1.54226 -0.447388  1.6375 0.740419 0.0181635 -1.53871 -1.80573 1.54335 -0.447533  0.643933 -0.264046 1.79379 -0.923124 0.0866805 -1.33009 0.17651 
2.781  1.64453 0.737535 0.0377548 -1.54879 -1.80478 1.52882 -0.445605  1.64399 0.73776 0.0362259 -1.54801 -1.80486 1.52996 -0.445755  0.656811 -0.269327 1.82966 -0.941587 0.088414 -1.35669 0.180041 
2.791  1.65116 0.734817 0.0562178 -1.55829 -1.80389 1.51513 -0.443788  1.65059 0.735051 0.0546327 -1.55748 -1.80397 1.51631 -0.443944  0.668507 -0.274123 1.86224 -0.958354 0.0899889 -1.38085 0.183247 
2.801  1.6579 0.732054 0.0749896 -1.56795 -1.80298 1.50121 -0.441941  1.65731 0.732295 0.0733507 -1.56711 -1.80306 1.50243 -0.442102  0.678973 -0.278415 1.8914 -0.973359 0.0913975 -1.40247 0.186116 
2.811  1.66474 0.72925 0.0940354 -1.57776 -1.80206 1.48709 -0.440067  1.66413 0.729499 0.0923453 -1.57689 -1.80214 1.48834 -0.440233  0.68817 -0.282186 1.91702 -0.986542 0.0926352 -1.42146 0.188636 
2.821  1.67166 0.726412 0.113319 -1.58768 -1.80113 1.47279 -0.438169  1.67104 0.726668 0.111581 -1.58679 -1.80121 1.47408 -0.43834  0.696059 -0.285421 1.939 -0.997852 0.0936974 -1.43776 0.190799 
2.831  1.67865 0.723544 0.132804 -1.59771 -1.80019 1.45834 -0.436252  1.67801 0.723806 0.13102 -1.59679 -1.80028 1.45967 -0.436427  0.702611 -0.288108 1.95725 -1.00724 0.0945791 -1.45129 0.192595 
2.841  1.68571 0.720651 0.152453 -1.60782 -1.79924 1.44377 -0.434318  1.68505 0.72092 0.150626 -1.60688 -1.79933 1.44513 -0.434498  0.707799 -0.290235 1.9717 -1.01468 0.0952779 -1.46201 0.194016 
2.851  1.69281 0.717741 0.172227 -1.618 -1.79828 1.42911 -0.432373  1.69214 0.718015 0.170361 -1.61704 -1.79837 1.4305 -0.432556  0.711602 -0.291795 1.98229 -1.02013 0.09579 -1.46986 0.195059 
2.861  1.69994 0.714817 0.192087 -1.62822 -1.79732 1.41439 -0.430418  1.69925 0.715097 0.190186 -1.62724 -1.79742 1.4158 -0.430605  0.714007 -0.29278 1.98899 -1.02358 0.0961134 -1.47483 0.195718 
2.871  1.70708 0.711887 0.211995 -1.63846 -1.79636 1.39962 -0.428459  1.70639 0.712171 0.210061 -1.63747 -1.79646 1.40106 -0.42865  0.715002 -0.293189 1.99177 -1.02501 0.0962474 -1.47689 0.195991 
2.881  1.71423 0.708955 0.231911 -1.64871 -1.7954 1.38486 -0.4265  1.71353 0.709244 0.229949 -1.6477 -1.7955 1.38631 -0.426693  0.714585 -0.293018 1.9906 -1.02441 0.0961913 -1.47603 0.195877 
2.891  1.72137 0.706027 0.251806 -1.65895 -1.79444 1.3701 -0.424542  1.72066 0.706318 0.249828 -1.65793 -1.79453 1.37157 -0.424737  0.714072 -0.292807 1.98917 -1.02367 0.0961221 -1.47496 0.195736 
2.901  1.7285 0.703083 0.271702 -1.66918 -1.79346 1.35536 -0.422562  1.72777 0.703362 0.26972 -1.66815 -1.79355 1.35684 -0.422736  0.707548 -0.298216 1.98973 -1.02083 0.101294 -1.47209 0.203966 
2.911  1.73549 0.700039 0.291597 -1.67935 -1.79239 1.34068 -0.420426  1.73474 0.700296 0.289611 -1.67831 -1.79245 1.34217 -0.420568  0.691346 -0.310932 1.98932 -1.01298 0.113653 -1.46385 0.223513 
2.921  1.74232 0.696864 0.311487 -1.68944 -1.79119 1.32608 -0.418091  1.74156 0.697115 0.309499 -1.68839 -1.79125 1.32759 -0.418223  0.674963 -0.323851 1.98871 -1.00456 0.126315 -1.45521 0.243336 
2.931  1.749 0.693563 0.331371 -1.69944 -1.78986 1.31158 -0.415562  1.74823 0.693817 0.329381 -1.69839 -1.78992 1.31308 -0.415699  0.659305 -0.336294 1.98799 -0.996049 0.138615 -1.44666 0.262383 
2.941  1.75551 0.690139 0.351247 -1.70936 -1.78842 1.29715 -0.412845  1.75476 0.690401 0.349255 -1.70831 -1.78848 1.29865 -0.412993  0.644043 -0.348504 1.98713 -0.987291 0.150787 -1.43804 0.281027 
2.951  1.76188 0.686594 0.371113 -1.71918 -1.78685 1.28282 -0.409942  1.76114 0.686865 0.369121 -1.71814 -1.78692 1.28431 -0.410105  0.628914 -0.360676 1.98611 -0.978176 0.163019 -1.42922 0.299571 
2.961  1.76809 0.682926 0.390969 -1.72892 -1.78516 1.26857 -0.406853  1.76736 0.683208 0.388976 -1.72788 -1.78524 1.27005 -0.407033  0.613789 -0.372905 1.98492 -0.96865 0.175405 -1.42013 0.318163 
2.971  1.77415 0.679135 0.410811 -1.73856 -1.78334 1.25441 -0.403579  1.77344 0.679428 0.408819 -1.73753 -1.78344 1.25589 -0.403775  0.598618 -0.38523 1.98356 -0.958693 0.187983 -1.41075 0.33686 
2.981  1.78006 0.675221 0.430639 -1.74809 -1.7814 1.24035 -0.400116  1.77936 0.675525 0.428647 -1.74707 -1.7815 1.24183 -0.40033  0.58338 -0.397666 1.98202 -0.9483 0.200767 -1.40108 0.355685 
2.991  1.78582 0.671181 0.450451 -1.75752 -1.77932 1.22639 -0.396464  1.78514 0.671498 0.44846 -1.75651 -1.77944 1.22786 -0.396697  0.568073 -0.410214 1.98031 -0.937474 0.21376 -1.39111 0.374638 
3.001  1.79142 0.667016 0.470245 -1.76684 -1.77712 1.21253 -0.392623  1.79075 0.667344 0.468254 -1.76583 -1.77725 1.21399 -0.392873  0.552697 -0.422875 1.97843 -0.926218 0.226961 -1.38085 0.393718 
3.011  1.79687 0.662724 0.490019 -1.77604 -1.77478 1.19878 -0.38859  1.79622 0.663063 0.488029 -1.77505 -1.77493 1.20022 -0.388858  0.537257 -0.435646 1.97637 -0.914541 0.24037 -1.3703 0.412919 
3.021  1.80217 0.658303 0.509772 -1.78513 -1.77231 1.18513 -0.384364  1.80153 0.658655 0.507783 -1.78414 -1.77247 1.18657 -0.384651  0.521755 -0.448523 1.97415 -0.902448 0.253984 -1.35947 0.432233 
3.031  1.80731 0.653753 0.529502 -1.79409 -1.7697 1.17159 -0.379945  1.80668 0.654117 0.527513 -1.79311 -1.76987 1.17302 -0.38025  0.506198 -0.461503 1.97175 -0.889947 0.267797 -1.34837 0.451654 
3.041  1.81229 0.649073 0.549207 -1.80293 -1.76696 1.15816 -0.375331  1.81168 0.649449 0.54722 -1.80196 -1.76713 1.15958 -0.375655  0.490591 -0.474582 1.96919 -0.877043 0.281808 -1.337 0.471175 
3.051  1.81712 0.644261 0.568885 -1.81163 -1.76407 1.14485 -0.370521  1.81653 0.64465 0.566899 -1.81067 -1.76426 1.14626 -0.370864  0.474938 -0.487756 1.96646 -0.863747 0.296015 -1.32536 0.490788 
3.061  1.82179 0.639317 0.588535 -1.8202 -1.76104 1.13165 -0.365515  1.82121 0.639718 0.586551 -1.81925 -1.76124 1.13306 -0.365876  0.459244 -0.50102 1.96356 -0.850066 0.310411 -1.31347 0.510484 
3.071  1.8263 0.63424 0.608156 -1.82863 -1.75786 1.11858 -0.360311  1.82574 0.634654 0.606173 -1.82769 -1.75807 1.11997 -0.360692  0.443513 -0.514372 1.96049 -0.836007 0.324994 -1.30134 0.530258 
3.081  1.83066 0.629029 0.627745 -1.83692 -1.75454 1.10563 -0.354909  1.83011 0.629456 0.625764 -1.83599 -1.75476 1.10701 -0.35531  0.427753 -0.527806 1.95726 -0.821578 0.33976 -1.28896 0.550099 
3.091  1.83486 0.623684 0.6473 -1.84506 -1.75106 1.0928 -0.349309  1.83433 0.624123 0.645322 -1.84415 -1.75131 1.09417 -0.349728  0.411967 -0.541318 1.95387 -0.80679 0.354707 -1.27634 0.570003 
3.101  1.8389 0.618203 0.666822 -1.85306 -1.74744 1.0801 -0.343509  1.83838 0.618655 0.664846 -1.85215 -1.7477 1.08146 -0.343948  0.39616 -0.554904 1.95032 -0.791648 0.369828 -1.26349 0.58996 
3.111  1.84278 0.612586 0.686306 -1.86089 -1.74367 1.06753 -0.33751  1.84228 0.613051 0.684333 -1.86 -1.74394 1.06888 -0.337968  0.380338 -0.56856 1.9466 -0.776164 0.385121 -1.25043 0.609963 
3.121  1.84651 0.606832 0.705753 -1.86858 -1.73974 1.05509 -0.33131  1.84602 0.60731 0.703782 -1.8677 -1.74002 1.05643 -0.331788  0.364504 -0.58228 1.94273 -0.760344 0.400581 -1.23714 0.630003 
3.131  1.85007 0.60094 0.72516 -1.8761 -1.73565 1.04279 -0.324909  1.8496 0.601432 0.723193 -1.87524 -1.73595 1.04411 -0.325407  0.348665 -0.596061 1.93869 -0.7442 0.416204 -1.22365 0.650073 
3.141  1.85348 0.59491 0.744526 -1.88346 -1.73141 1.03062 -0.318308  1.85303 0.595416 0.742562 -1.88261 -1.73173 1.03193 -0.318826  0.332824 -0.609898 1.9345 -0.72774 0.431986 -1.20996 0.670165 
3.151  1.85673 0.588742 0.76385 -1.89065 -1.72701 1.01859 -0.311506  1.85629 0.589261 0.761888 -1.88982 -1.72734 1.01989 -0.312044  0.316987 -0.623786 1.93015 -0.710973 0.447923 -1.19607 0.690271 
3.161  1.85982 0.582434 0.783129 -1.89768 -1.72245 1.0067 -0.304503  1.8594 0.582967 0.781171 -1.89686 -1.7228 1.00799 -0.305061  0.301158 -0.637722 1.92565 -0.69391 0.464009 -1.182 0.710384 
3.171  1.86275 0.575987 0.802362 -1.90453 -1.71773 0.994952 -0.297298  1.86235 0.576533 0.800408 -1.90373 -1.71809 0.996226 -0.297876  0.285342 -0.651698 1.92099 -0.676559 0.480241 -1.16775 0.730495 
3.181  1.86553 0.5694 0.821548 -1.91121 -1.71285 0.983347 -0.289893  1.86514 0.56996 0.819597 -1.91042 -1.71322 0.984608 -0.290491  0.269544 -0.665713 1.91618 -0.65893 0.496615 -1.15332 0.750597 
3.191  1.86814 0.562673 0.840685 -1.91771 -1.7078 0.971886 -0.282287  1.86777 0.563246 0.838738 -1.91694 -1.70819 0.973134 -0.282905  0.253769 -0.679759 1.91121 -0.641035 0.513124 -1.13873 0.770681 
3.201  1.8706 0.555805 0.859772 -1.92403 -1.70259 0.960573 -0.274479  1.87024 0.556392 0.857829 -1.92327 -1.70299 0.961807 -0.275118  0.238022 -0.693832 1.9061 -0.622882 0.529765 -1.12399 0.790741 
3.211  1.8729 0.548796 0.878807 -1.93017 -1.6972 0.949407 -0.266472  1.87256 0.549397 0.876868 -1.92942 -1.69763 0.950628 -0.26713  0.222306 -0.707928 1.90083 -0.604482 0.546533 -1.10909 0.810767 
3.221  1.87505 0.541646 0.897788 -1.93612 -1.69166 0.938391 -0.258264  1.87472 0.542261 0.895853 -1.93539 -1.69209 0.939598 -0.258943  0.206627 -0.722042 1.89542 -0.585847 0.563423 -1.09405 0.830752 
3.231  1.87704 0.534355 0.916715 -1.94188 -1.68594 0.927526 -0.249857  1.87673 0.534984 0.914784 -1.94117 -1.68639 0.928719 -0.250556  0.190989 -0.736169 1.88986 -0.566985 0.58043 -1.07888 0.850689 
3.241  1.87887 0.526923 0.935585 -1.94746 -1.68005 0.916814 -0.241251  1.87857 0.527566 0.933659 -1.94677 -1.68051 0.917992 -0.24197  0.175396 -0.750303 1.88415 -0.547908 0.597549 -1.06358 0.870569 
3.251  1.88055 0.519349 0.954397 -1.95284 -1.67398 0.906255 -0.232446  1.88027 0.520006 0.952476 -1.95217 -1.67447 0.907419 -0.233185  0.159854 -0.764439 1.87829 -0.528626 0.614774 -1.04816 0.890385 
3.261  1.88207 0.511634 0.973151 -1.95803 -1.66775 0.895851 -0.223443  1.8818 0.512305 0.971234 -1.95737 -1.66825 0.897 -0.224203  0.144366 -0.778572 1.87229 -0.50915 0.632102 -1.03263 0.910129 
3.271  1.88343 0.503778 0.991843 -1.96302 -1.66134 0.885603 -0.214243  1.88319 0.504463 0.989932 -1.96239 -1.66186 0.886737 -0.215023  0.128936 -0.792698 1.86615 -0.489492 0.649527 -1.017 0.929794 
3.281  1.88464 0.49578 1.01047 -1.96782 -1.65476 0.875511 -0.204847  1.88441 0.49648 1.00857 -1.9672 -1.65529 0.876631 -0.205647  0.11357 -0.806811 1.85987 -0.469662 0.667043 -1.00127 0.949371 
3.291  1.8857 0.487642 1.02904 -1.97242 -1.648 0.865578 -0.195256  1.88549 0.488355 1.02714 -1.97182 -1.64855 0.866682 -0.196076  0.098272 -0.820905 1.85344 -0.449671 0.684645 -0.985449 0.968853 
3.301  1.88661 0.479362 1.04754 -1.97681 -1.64107 0.855803 -0.185471  1.88641 0.48009 1.04565 -1.97623 -1.64164 0.856892 -0.186311  0.0830457 -0.834976 1.84687 -0.42953 0.702328 -0.969549 0.988233 
3.311  1.88737 0.470942 1.06598 -1.98101 -1.63395 0.846187 -0.175492  1.88718 0.471684 1.06409 -1.98044 -1.63454 0.847261 -0.176352  0.0678947 -0.849018 1.84016 -0.409251 0.720087 -0.953577 1.0075 
3.321  1.88797 0.462382 1.08434 -1.985 -1.62666 0.836731 -0.165321  1.8878 0.463138 1.08246 -1.98445 -1.62727 0.83779 -0.166201  0.0528233 -0.863026 1.83332 -0.388845 0.737916 -0.93754 1.02665 
3.331  1.88842 0.453682 1.10264 -1.98878 -1.6192 0.827436 -0.154959  1.88827 0.454452 1.10076 -1.98826 -1.61982 0.828479 -0.155859  0.0378361 -0.876995 1.82634 -0.368324 0.755809 -0.921445 1.04568 
3.341  1.88873 0.444842 1.12087 -1.99236 -1.61155 0.818302 -0.144408  1.88859 0.445627 1.119 -1.99186 -1.61219 0.81933 -0.145328  0.0229373 -0.89092 1.81922 -0.347697 0.773762 -0.905301 1.06458 
3.351  1.88888 0.435864 1.13903 -1.99574 -1.60372 0.80933 -0.133668  1.88876 0.436663 1.13716 -1.99525 -1.60438 0.810342 -0.134608  0.00813074 -0.904795 1.81197 -0.326978 0.791769 -0.889115 1.08333 
3.361  1.88889 0.426746 1.15711 -1.9989 -1.59571 0.80052 -0.122742  1.88878 0.42756 1.15525 -1.99844 -1.59639 0.801516 -0.123701  -0.00658007 -0.918614 1.80458 -0.306178 0.809824 -0.872894 1.10194 
3.371  1.88875 0.417491 1.17512 -2.00186 -1.58752 0.791873 -0.11163  1.88866 0.418319 1.17327 -2.00142 -1.58821 0.792852 -0.112609  -0.0211918 -0.932373 1.79706 -0.285307 0.827922 -0.856647 1.1204 
3.381  1.88847 0.408099 1.19305 -2.00461 -1.57915 0.783387 -0.100334  1.88839 0.408941 1.1912 -2.00419 -1.57986 0.784351 -0.101332  -0.0356999 -0.946066 1.78941 -0.264378 0.846057 -0.840381 1.13869 
3.391  1.88804 0.39857 1.21091 -2.00715 -1.5706 0.775065 -0.0888564  1.88798 0.399426 1.20907 -2.00674 -1.57133 0.776012 -0.0898741  -0.0501003 -0.959688 1.78163 -0.243402 0.864223 -0.824105 1.15681 
3.401  1.88746 0.388906 1.22868 -2.00948 -1.56187 0.766905 -0.0771983  1.88742 0.389775 1.22685 -2.00909 -1.56261 0.767837 -0.0782352  -0.06439 -0.973234 1.77372 -0.222391 0.882415 -0.807825 1.17477 
3.411  1.88675 0.379106 1.24638 -2.01159 -1.55295 0.758908 -0.0653616  1.88672 0.37999 1.24455 -2.01123 -1.55372 0.759824 -0.0664176  -0.0785656 -0.986697 1.76569 -0.201357 0.900628 -0.791549 1.19254 
3.421  1.88589 0.369172 1.264 -2.0135 -1.54386 0.751074 -0.0533482  1.88588 0.37007 1.26218 -2.01316 -1.54464 0.751973 -0.0544231  -0.0926232 -1.00007 1.75752 -0.18031 0.918854 -0.775285 1.21012 
3.431  1.8849 0.359105 1.28153 -2.0152 -1.53458 0.743403 -0.0411599  1.8849 0.360016 1.27972 -2.01488 -1.53538 0.744285 -0.0422536  -0.106559 -1.01336 1.74923 -0.159262 0.93709 -0.75904 1.2275 
3.441  1.88376 0.348905 1.29898 -2.01669 -1.52512 0.735893 -0.0287987  1.88378 0.349831 1.29718 -2.01639 -1.52593 0.73676 -0.0299111  -0.120371 -1.02654 1.74081 -0.138225 0.955328 -0.742821 1.24469 
3.451  1.88249 0.338574 1.31635 -2.01797 -1.51547 0.728546 -0.0162667  1.88252 0.339513 1.31455 -2.01769 -1.51631 0.729396 -0.0173976  -0.134054 -1.03963 1.73227 -0.117211 0.973564 -0.726637 1.26166 
3.461  1.88108 0.328113 1.33363 -2.01903 -1.50564 0.721361 -0.00356607  1.88112 0.329066 1.33184 -2.01878 -1.5065 0.722194 -0.00471521  -0.147606 -1.0526 1.72361 -0.0962311 0.991791 -0.710495 1.27843 
3.471  1.87954 0.317522 1.35082 -2.01989 -1.49563 0.714336 0.00930114  1.8796 0.318489 1.34904 -2.01966 -1.49651 0.715153 0.00813384  -0.161023 -1.06546 1.71482 -0.0752971 1.01 -0.694401 1.29497 
3.481  1.87786 0.306804 1.36792 -2.02054 -1.48544 0.707472 0.0223326  1.87793 0.307784 1.36615 -2.02033 -1.48633 0.708273 0.0211474  -0.174303 -1.0782 1.70592 -0.05442 1.0282 -0.678364 1.31128 
3.491  1.87605 0.295959 1.38494 -2.02098 -1.47507 0.700769 0.0355261  1.87614 0.296953 1.38317 -2.02079 -1.47598 0.701553 0.0343231  -0.187442 -1.09082 1.69689 -0.0336109 1.04636 -0.66239 1.32737 
3.501  1.87411 0.284988 1.40186 -2.02121 -1.46452 0.694224 0.0488793  1.87421 0.285995 1.4001 -2.02104 -1.46544 0.694992 0.0476586  -0.200437 -1.10331 1.68775 -0.0128815 1.0645 -0.646486 1.34321 
3.511  1.87204 0.273893 1.41869 -2.02124 -1.45378 0.687839 0.0623897  1.87216 0.274914 1.41694 -2.02109 -1.45473 0.68859 0.0611516  -0.213286 -1.11566 1.67849 0.00775623 1.0826 -0.63066 1.35881 
3.521  1.86985 0.262675 1.43543 -2.02106 -1.44286 0.681611 0.0760548  1.86998 0.263709 1.43369 -2.02093 -1.44383 0.682346 0.0747996  -0.225986 -1.12787 1.66912 0.0282921 1.10065 -0.614919 1.37416 
3.531  1.86752 0.251336 1.45207 -2.02067 -1.43177 0.67554 0.0898722  1.86767 0.252383 1.45034 -2.02056 -1.43275 0.676259 0.0886  -0.238534 -1.13994 1.65962 0.0487142 1.11866 -0.59927 1.38926 
3.541  1.86508 0.239877 1.46862 -2.02008 -1.42049 0.669625 0.103839  1.86523 0.240937 1.4669 -2.02 -1.42149 0.670328 0.10255  -0.250926 -1.15186 1.65002 0.0690112 1.13661 -0.583719 1.40409 
3.551  1.86251 0.228299 1.48507 -2.01929 -1.40904 0.663865 0.117953  1.86268 0.229372 1.48336 -2.01923 -1.41005 0.664552 0.116648  -0.263161 -1.16362 1.64031 0.0891729 1.15451 -0.568272 1.41866 
3.561  1.85981 0.216605 1.50143 -2.0183 -1.3974 0.658259 0.132212  1.86 0.217691 1.49972 -2.01826 -1.39844 0.65893 0.13089  -0.275237 -1.17522 1.63048 0.109188 1.17234 -0.552938 1.43296 
3.571  1.857 0.204795 1.51768 -2.01711 -1.38559 0.652806 0.146612  1.8572 0.205894 1.51599 -2.01708 -1.38664 0.653461 0.145274  -0.28715 -1.18666 1.62054 0.129045 1.19009 -0.537722 1.44698 
3.581  1.85407 0.192872 1.53384 -2.01572 -1.3736 0.647505 0.16115  1.85428 0.193983 1.53215 -2.01572 -1.37467 0.648143 0.159797  -0.298898 -1.19792 1.6105 0.148734 1.20777 -0.522631 1.46072 
3.591  1.85102 0.180838 1.54989 -2.01413 -1.36143 0.642353 0.175825  1.85125 0.181961 1.54821 -2.01415 -1.36253 0.642976 0.174456  -0.31048 -1.20901 1.60034 0.168244 1.22537 -0.507671 1.47417 
3.601  1.84786 0.168693 1.56584 -2.01235 -1.34909 0.637351 0.190633  1.8481 0.169828 1.56418 -2.01239 -1.3502 0.637957 0.189248  -0.321892 -1.21992 1.59008 0.187564 1.24288 -0.492849 1.48734 
3.611  1.84459 0.15644 1.58169 -2.01038 -1.33658 0.632496 0.205571  1.84483 0.157587 1.58004 -2.01044 -1.3377 0.633087 0.204171  -0.333133 -1.23065 1.57972 0.206684 1.26029 -0.478171 1.50021 
3.621  1.8412 0.14408 1.59744 -2.00822 -1.32389 0.627787 0.220636  1.84146 0.14524 1.59579 -2.0083 -1.32503 0.628362 0.219222  -0.344201 -1.24119 1.56925 0.225594 1.2776 -0.463643 1.51278 
3.631  1.8377 0.131616 1.61308 -2.00587 -1.31103 0.623223 0.235826  1.83797 0.132788 1.61144 -2.00597 -1.31219 0.623782 0.234397  -0.355092 -1.25153 1.55868 0.244283 1.29482 -0.44927 1.52505 
3.641  1.8341 0.11905 1.62861 -2.00334 -1.29799 0.618801 0.251136  1.83438 0.120233 1.62698 -2.00346 -1.29917 0.619346 0.249693  -0.365807 -1.26167 1.54801 0.262742 1.31192 -0.435058 1.53701 
3.651  1.83039 0.106384 1.64404 -2.00062 -1.28479 0.614521 0.266565  1.83068 0.107578 1.64242 -2.00076 -1.28599 0.61505 0.265108  -0.376343 -1.27161 1.53724 0.280959 1.3289 -0.421014 1.54865 
3.661  1.82657 0.0936188 1.65936 -1.99772 -1.27141 0.61038 0.282108  1.82688 0.0948243 1.65775 -1.99788 -1.27263 0.610894 0.280638  -0.386697 -1.28134 1.52637 0.298926 1.34577 -0.407143 1.55999 
3.671  1.82265 0.0807576 1.67456 -1.99464 -1.25787 0.606377 0.297764  1.82297 0.0819742 1.67297 -1.99482 -1.25911 0.606877 0.296279  -0.396869 -1.29086 1.5154 0.316632 1.3625 -0.39345 1.571 
3.681  1.81864 0.0678023 1.68966 -1.99139 -1.24416 0.602511 0.313528  1.81897 0.0690298 1.68808 -1.99159 -1.24542 0.602995 0.31203  -0.406857 -1.30016 1.50434 0.334069 1.37911 -0.379941 1.5817 
3.691  1.81452 0.0547551 1.70465 -1.98796 -1.23029 0.598778 0.329397  1.81486 0.0559933 1.70307 -1.98818 -1.23156 0.599248 0.327886  -0.416659 -1.30923 1.49318 0.351226 1.39558 -0.366621 1.59207 
3.701  1.8103 0.0416183 1.71953 -1.98436 -1.21625 0.595178 0.345368  1.81065 0.042867 1.71796 -1.9846 -1.21754 0.595633 0.343845  -0.426274 -1.31809 1.48193 0.368095 1.41191 -0.353495 1.60211 
3.711  1.80599 0.0283941 1.73429 -1.9806 -1.20205 0.591708 0.361438  1.80636 0.0296531 1.73273 -1.98085 -1.20336 0.592148 0.359903  -0.4357 -1.32671 1.47058 0.384667 1.42809 -0.340568 1.61182 
3.721  1.80159 0.0150848 1.74894 -1.97667 -1.18769 0.588366 0.377603  1.80196 0.016354 1.74739 -1.97694 -1.18901 0.588792 0.376056  -0.444936 -1.3351 1.45915 0.400931 1.44412 -0.327845 1.62119 
3.731  1.7971 0.00169283 1.76347 -1.97258 -1.17317 0.58515 0.393861  1.79748 0.00297195 1.76194 -1.97287 -1.17451 0.585562 0.392302  -0.453982 -1.34325 1.44763 0.416881 1.45999 -0.31533 1.63023 
3.741  1.79251 -0.0117794 1.77789 -1.96833 -1.15849 0.582059 0.410207  1.7929 -0.0104906 1.77637 -1.96864 -1.15985 0.582457 0.408637  -0.462835 -1.35115 1.43602 0.432507 1.4757 -0.303028 1.63893 
